Step,Scenario,Decision,Network_Param_Anomalies_Score,Network_Param_Anomalies_Weight,Network_Param_ProtocolScore_Score,Network_Param_ProtocolScore_Weight,Network_Param_NodeReputation_Score,Network_Param_NodeReputation_Weight,Network_Score,Data_Param_Integrity_Score,Data_Param_Integrity_Weight,Data_Param_Freshness_Score,Data_Param_Freshness_Weight,Data_Param_Authenticity_Score,Data_Param_Authenticity_Weight,Data_Score,Device_Param_Identity_Score,Device_Param_Identity_Weight,Device_Param_Reputation_Score,Device_Param_Reputation_Weight,Device_Param_Compliance_Score,Device_Param_Compliance_Weight,Device_Score,App_Param_VulnerabilityScore_Score,App_Param_VulnerabilityScore_Weight,App_Param_Consistency_Score,App_Param_Consistency_Weight,App_Param_AccessCompliance_Score,App_Param_AccessCompliance_Weight,App_Score,Decay_Factor,Network_Weight,Data_Weight,Device_Weight,App_Weight,Belief_Safe,Belief_Unsafe,Uncertainty,Trust_Score
0,remote_vpn,Limited Access,0.7113406131173998,0.3333333333333333,0.7904228150573602,0.3333333333333333,0.9298031228017462,0.3333333333333333,0.8105221836588353,0.8696779088191419,0.3333333333333333,0.9440006085095003,0.3333333333333333,0.9170709706883207,0.3333333333333333,0.9102498293389876,0.9108516411043449,0.3333333333333333,0.9529026741700692,0.3333333333333333,0.9849830586472835,0.3333333333333333,0.9495791246405658,0.8659519567362886,0.3333333333333333,0.8777136382582739,0.3333333333333333,0.8818740989479382,0.3333333333333333,0.8751798979808336,0.9048374180359595,0.22620935450898988,0.22620935450898988,0.22620935450898988,0.22620935450898988,0.570442372642878,0.05247196047520717,0.3770856668819149,0.6867582142003883
1,remote_vpn,Limited Access,0.8620026009246391,0.25981539043146246,0.8692856043781831,0.3524536332367921,0.9746820245229468,0.38773097633174547,0.908258824876987,0.866700684782312,0.33687469936629133,0.9566463146517158,0.3356076416102172,0.8831313168576492,0.3275176590234914,0.9022684476495189,0.9218239059919738,0.33328943277324635,0.952667051589495,0.3342920916352039,1.0,0.33241847559154974,0.9581217036442282,0.9102247393800477,0.32308627285034014,0.8861821167318813,0.3383115891313371,0.8757642501329976,0.33860213801832273,0.8904224461688528,0.8187307530779818,0.17401090847029912,0.21522391825319825,0.21517411374244805,0.2143218126120364,0.7964757181539799,0.03965978958173455,0.16386449226428546,0.7191796141096741
2,remote_vpn,Limited Access,0.8709821999874778,0.2757060894847624,0.9285546084162678,0.32084600656629875,0.9793137757720846,0.40344790394893887,0.9331602245020443,0.9134107161893213,0.32673393328255806,0.9326828357654336,0.33838831170118466,0.8935086463737427,0.3348777550162574,0.9132674157355677,0.9098391346527409,0.33356276589486417,0.9404815065619176,0.3334232209018336,0.9863462150107062,0.3330140132033023,0.9455339428592442,0.8674706019784418,0.3246411570242462,0.8766813468642194,0.3377014604534563,0.8865269603063172,0.3376573825222975,0.8770156040516305,0.7408182206817179,0.15343336596226825,0.19599421339042633,0.19587692824902428,0.19551371307999899,0.8956968194987833,0.026439362982970258,0.07786381751824645,0.6923899914660392
3,remote_vpn,Limited Access,0.788691372730269,0.28939055738615654,0.8543336292317759,0.3298425619148111,0.9162405276569371,0.3807668806990324,0.8589094766418204,0.8990645628333748,0.32735921872709733,0.9440725026746272,0.33765832818230773,0.8954765622612991,0.33498245309059493,0.9130599513217776,0.9221227184475651,0.33656932352272095,0.9241646572003168,0.3331160859354616,0.9586556049947639,0.33031459054181744,0.9348702665537503,0.8581711376008451,0.3247796548927768,0.8866792039109634,0.33754706994373634,0.8854959729591186,0.33767327516348683,0.8770208185023185,0.6703200460356393,0.1441483096528985,0.1757838812722041,0.1749107330294674,0.17547712208106936,0.9413221564077187,0.018298615532215685,0.040379228060065664,0.6445206142236426
4,remote_vpn,Limited Access,0.8252065204352284,0.31742181270639014,0.9899037685194221,0.29049622715596934,0.9868703310867054,0.39208196013764063,0.9364359133902089,0.9298172282449378,0.3234956105829891,0.9566355765619567,0.3401735715629885,0.8756503764148789,0.33633081785402236,0.9207221399987771,0.9320459364247266,0.3357835328697085,0.9627402935687596,0.3322186544911558,0.9869545636353916,0.33199781263913575,0.9604727185845467,0.8817319147693155,0.32638874726938244,0.8775095065325207,0.336763442440196,0.8777708109505544,0.33684781029042155,0.8789756728884219,0.6065306597126334,0.12961003775596325,0.1592065134418464,0.15842433768198216,0.15928977083284163,0.9661617332899158,0.011785459314638124,0.022052807395446017,0.5926945653904718
5,remote_vpn,Limited Access,0.8971617878976783,0.3048006341316215,0.8707077627590313,0.3036736671475864,0.9340943493898237,0.39152569872079207,0.9035884440167719,0.8785338125367235,0.3245924848842698,0.9594796997514364,0.3391302669491769,0.883703105668245,0.3362772481665533,0.9077233285455213,0.9117274767804963,0.3354092281328083,0.9351233066779119,0.33210122369251477,0.9810584162131791,0.33248954817467685,0.9425490732452284,0.8619312140229473,0.3353836414882151,0.9222647221548665,0.3373042949424336,0.9445381481878934,0.3273120635693514,0.909320211531454,0.5488116360940264,0.12036160147658925,0.14357679534709644,0.1429216820962547,0.141951557174086,0.9792194515862748,0.007935185769450672,0.012845362644274494,0.5409318715646714
6,remote_vpn,Limited Access,0.8602925705965829,0.30790513247785706,0.8994710020160234,0.30954486929641783,0.9184591029307045,0.3825499982257251,0.8946716598707671,0.9017185817997012,0.3257691837021428,0.9382410251304067,0.33813292578459414,0.8951355817530467,0.3360978905132631,0.9118554899909854,0.9153888960995711,0.335899646395083,0.92487538171122,0.33151260139898214,0.9686356015925296,0.33258775220593484,0.9362429877150973,0.8413088249617048,0.3334286150785554,0.8812505006427629,0.33922984819389157,0.8622588051490107,0.32734153672755295,0.8617160322485242,0.4965853037914095,0.11106372733243183,0.12944407093228968,0.12870190114412838,0.12737560438255963,0.9863921099845433,0.005650011370522616,0.007957878644934024,0.49180370838633874
7,remote_vpn,No Access,0.7497968466184612,0.301029334661451,0.8688569304593431,0.31838996609158005,0.9846898455119225,0.38058069924696886,0.8771001244425112,0.8942345280787001,0.3269614158161488,0.9616169376681841,0.33709171429071255,0.8866411769594711,0.3359468698931386,0.9143976174997537,0.9218540039636353,0.33663676271422266,0.9721382299340241,0.3295905876184225,0.9787517515619683,0.3337726496673549,0.9574181235251533,0.8944334995207383,0.33225532107714745,0.890417439752741,0.3394908547970067,0.8724653664798057,0.32825382412584586,0.8858589602775936,0.44932896411722156,0.10169395528991396,0.1166665131881777,0.11594989452165687,0.11501860111747299,0.9907775041665394,0.004068338307065067,0.005154157526395586,0.4463429857489135
8,remote_vpn,No Access,0.7813406143380626,0.3049053658983185,0.9202372456005512,0.32132353814025544,0.9056099855416782,0.37377109596142594,0.8724196704003004,0.910622736593315,0.3272626540927413,0.9434941032441844,0.33704917523556777,0.8795950809124132,0.3356881706716909,0.9112863866361034,0.9096385300643155,0.3365279547761653,0.9482273354343748,0.3304656243760316,1.0,0.3330064208478032,0.9524817534106861,0.8887076921257393,0.3338507107834315,0.8898428669023035,0.3411415565202223,0.8413501570102494,0.3250077326963461,0.873703382301966,0.40656965974059917,0.09280728081636994,0.10524980105421418,0.10465505433869063,0.10385752353132441,0.9934676463225869,0.003036747351480848,0.0034956063259323766,0.40462440666592875
9,remote_vpn,No Access,0.820971842192436,0.3077196546372282,0.9081691227859483,0.32206392018952334,0.9329741328669633,0.37021642517324843,0.890520027874987,0.8768911162237124,0.32877351677296085,0.9802650232934201,0.33568393855430156,0.9153833124543116,0.33554254467273753,0.9245078459658758,0.8984871003832653,0.3355524305481263,0.9474763233375615,0.33113399752672623,0.9892545490908016,0.3333135719251475,0.944963120159091,0.8749714664730819,0.3352916552296269,0.9165085155527887,0.3393836868548478,0.9072981494042105,0.3253246579155252,0.8995851303969364,0.36787944117144233,0.08480477865627312,0.09490236780669405,0.09454850851593627,0.0936237861925389,0.9952565168717576,0.0022900613473379643,0.0024534217809045744,0.3665856929658769
10,remote_vpn,No Access,0.8791728672828887,0.31708080624127194,0.9095030275999118,0.3358052927018376,0.9019719398731685,0.3471139010568904,0.8972717706731315,0.9089674284878952,0.3292877901697771,0.9549710123579987,0.3347033025257449,0.9035577612434496,0.336008907304478,0.9225472835575519,0.896591057599784,0.33527202643058046,0.9590324482710187,0.3315006227592394,0.9663625175692552,0.33322735081018007,0.9405401762610367,0.8473455241771315,0.33376457503704526,0.8939206468253786,0.3404836202875283,0.8886994627513758,0.32575180467542647,0.8766747106727392,0.3328710836980796,0.08048523631042663,0.08458246733936353,0.08428492566047803,0.0835184543878114,0.9964295160614706,0.0017832006769982825,0.001787283261531436,0.33198004029820544
11,remote_vpn,No Access,0.8158434914814272,0.32003180774332074,0.9336764207262812,0.3383360279871765,1.0,0.34163216426950277,0.9186244032977402,0.9012499749676135,0.33236581913510926,0.9296528579172217,0.3328068456746735,0.9103123929136456,0.3348273351902172,0.9137369941013895,0.9156557987294789,0.3352546216048084,0.9570090158581022,0.3310543739409517,0.9659635120082666,0.3336910044542399,0.946133193512234,0.8451197205803757,0.33626025625429273,0.8861341889773893,0.3394709433616713,0.8685136531925713,0.32426880038403605,0.866628863323009,0.301194211912202,0.07263233267484526,0.07668301603625359,0.07639401212379118,0.075484851077312,0.9972392601290143,0.001417981258238013,0.0013427586127476854,0.30056490860354335
12,remote_vpn,No Access,0.7987524177813446,0.3282864570392085,0.9315612811404814,0.3427002811867338,0.8528839857184003,0.3290132617740576,0.8620760563305259,0.9048827989062089,0.3339815596733245,0.9119223222124184,0.33037639573920086,0.8829732079415333,0.3356420445874747,0.8998547113363775,0.9087071671682236,0.3351141724543988,0.9466320677096635,0.33109973093812234,0.9737284764571349,0.3337860966074789,0.9429673005572028,0.8492733437892592,0.3369395673693217,0.8709515848069467,0.34028970571309614,0.8500993755530957,0.3227707269175823,0.8569168449184164,0.2725317930340126,0.0660354487214385,0.06929670316515976,0.06917860801901553,0.06802103312839876,0.9977853807598097,0.0011711447563942858,0.0010434744837958254,0.27207042886762295
13,remote_vpn,No Access,0.8548037502857956,0.32724913216298096,0.9183921156011652,0.35041109904103435,0.8886130413707289,0.3223397687959847,0.8879838983336505,0.9180203344706281,0.3375649269819241,0.8869433838119088,0.32414529792788577,0.9174683895890315,0.3382897750901902,0.90776016973081,0.9307934598206141,0.333639745263503,0.9591047359129307,0.3321497416030766,0.9744535651459449,0.33421051313342043,0.9547887090633684,0.8753465668649757,0.33675674949910184,0.891008840909034,0.34037006001591696,0.8792497508758413,0.32287319048498125,0.8819377694959758,0.2465969639416065,0.060227690828514445,0.06251228978796583,0.06247764690441422,0.06137933642071202,0.9982007131331715,0.0009715982574485226,0.000827688609379762,0.24625531801206763
14,remote_vpn,No Access,0.8585876664097659,0.3311920162277869,0.8464350674473055,0.36679870754354277,0.7994938533274487,0.3020092762286703,0.8362832290984575,0.9002938899731384,0.3392660486298399,0.9160850951249657,0.3221777842149292,0.9020636041915766,0.33855616715523096,0.9059806131217921,0.8946375093074844,0.3337360024509486,0.9502077204741326,0.3324502884395543,0.9902487410081853,0.33381370910949715,0.945028181925022,0.8748303164798963,0.33691247907083316,0.8913031609247739,0.3407135203699641,0.885837390257749,0.32237400055920273,0.883991231709434,0.22313016014842982,0.054259602623783605,0.05662075636503041,0.05667724949223598,0.055572551667379816,0.998497903116379,0.0008282303454334942,0.00067386653818724,0.22287017700452122
15,remote_vpn,No Access,0.8471099562656522,0.3408581876196255,0.8499645118001928,0.35846612583213994,0.8995007993297571,0.3006756865482346,0.8638858704362323,0.9025765762611917,0.33964001948943834,0.942985197614761,0.32234823987649514,0.8980785119034153,0.3380117406340665,0.9140818256672945,0.9054013722588091,0.3338512616955173,0.9455574616635055,0.3333221382450172,0.9586239131432915,0.3328266000594655,0.9365001631718488,0.8655922594383301,0.3315738072715194,0.8813671149835731,0.3381172963113003,0.8925685621330057,0.33030889641718036,0.879836523717483,0.20189651799465538,0.049034106268840326,0.05111215880598734,0.051114280817760926,0.0506359721020668,0.9987266246920465,0.0007142204301724131,0.0005591548777806876,0.201695873665301
16,remote_vpn,No Access,0.8002093580565394,0.3427797043395765,0.8956300083485472,0.35798330020936103,0.9324813597713816,0.29923699545106247,0.8739490337316428,0.8703841331854641,0.33787518454879634,0.9268555400648645,0.3232798320079212,0.8872377074558495,0.33884498344328245,0.8943509492092965,0.9018522471830177,0.3329212831927228,0.9569837037343377,0.3349136580581718,0.9783675851414332,0.3321650587491053,0.9457322466988601,0.8831859523091079,0.33260642175791405,0.8735592732541062,0.33705818914857366,0.8812856003319217,0.33033538909351223,0.879313447789516,0.18268352405273466,0.04443328125359194,0.046081457726907644,0.046267201273382956,0.04590158379885215,0.9989028758122388,0.0006245974461352309,0.0004725267416256784,0.18252625896497562
17,remote_vpn,No Access,0.8931521009096428,0.34331186955107323,0.8852053552992593,0.35516107075105924,0.9626250316000821,0.30152705969786747,0.9112776947493545,0.8845135344546311,0.3366950059769,0.9439026189535374,0.3246609077414601,0.8938748489326055,0.33864408628163994,0.9069650023257692,0.9134932626734349,0.33290167691431094,0.9523130081286522,0.3355430635818298,0.9820121063502699,0.3315552595038593,0.9492367419871227,0.8612301570858624,0.33403348250045883,0.879987951298914,0.3362101914297002,0.8777331236674784,0.32975632606984095,0.8729786762982384,0.16529888822158656,0.039902890493604584,0.04177584975552797,0.04199145768188,0.041628690290574,0.999044687136741,0.0005501730406726029,0.00040513982258572057,0.1651744606485099
18,remote_vpn,No Access,0.8419580491728921,0.34944868186967765,0.9027061339929147,0.3526438853242558,0.8961128760390049,0.29790743280606663,0.8795136152755729,0.8842038355221666,0.33678750236703514,0.9523215268828737,0.3238573736537066,0.8867291144566373,0.33935512397925827,0.9071212184914885,0.9258603231635195,0.3317355904370015,0.9481929015084414,0.33537723896999005,0.9656154087487888,0.3328871705930084,0.9465841195850836,0.8511415257518236,0.334845044194139,0.8846430297299006,0.33572887561194215,0.8419819116012774,0.3294260801939188,0.8593715322279892,0.14956861922263506,0.0361487532223044,0.037813723686647704,0.03802892073390673,0.03757722157977623,0.9991539227383502,0.0004928658409685077,0.0003532114206806769,0.14946848728709689
19,remote_vpn,No Access,0.9207694450785209,0.3395143321337576,0.9126668116984287,0.3578061174877375,0.9320930849139774,0.3026795503785048,0.9212977075014075,0.8886017988917306,0.3362812946073502,0.9444138518519517,0.328965892518505,0.8614728561359097,0.3347528128741449,0.8978805708092672,0.9138426540518707,0.331878252201252,0.9655309760040381,0.33473627842854764,0.9776301612591728,0.3333854693702003,0.9524104386106171,0.8479608804570289,0.33305482726103414,0.8982849434395106,0.3365143999852082,0.8860928818614923,0.33043077275375776,0.8774956390071209,0.1353352832366127,0.0323316677081157,0.03431122976190868,0.03443910541464458,0.03425328035194374,0.9992446638029158,0.00044385480560893756,0.00031148139147474385,0.13525413680961054
20,remote_vpn,No Access,0.8600182624428128,0.3428621163801176,0.8597349600139043,0.3552245002523496,0.9362477337391371,0.3019133833675329,0.8829323240704751,0.9092514329737631,0.33650013589807104,0.9585544688589445,0.32862445774979215,0.9053755800643118,0.33487540635213675,0.9241556885889357,0.930782231985039,0.3317012605702019,0.95493289120634,0.3349357415161979,0.9843208869989094,0.33336299791360013,0.9567189574791162,0.8590622816251509,0.334714010868836,0.919596461031847,0.3341388574696272,0.8550593862610172,0.33114713166153686,0.8779635558517916,0.12245642825298195,0.029297399118544995,0.031028293619471244,0.031141727070871227,0.030989008444094475,0.9993180207216275,0.00040389122841296543,0.00027808804995888003,0.1223899423410788
21,remote_vpn,No Access,0.7425461451891832,0.3163294284237397,0.8680882923140932,0.36036913320556097,0.9274158999747912,0.3233014383706994,0.8475563175627776,0.9098573542210857,0.33666852190138735,0.9199377304073812,0.32890111486609985,0.9189354487650316,0.3344303632325128,0.9162087916428189,0.9116676399965089,0.33178228738986604,0.9669453729481666,0.3345049966384682,0.9722332833461306,0.3337127159716658,0.950369843208459,0.8658221011976004,0.33926658990544906,0.9408515413969502,0.3295607154000423,0.9073401811508347,0.3311726946945085,0.9042985116024174,0.11080315836233391,0.026638951965820903,0.02809461317528567,0.02820690375278494,0.027862689468442402,0.9993773886818217,0.0003714489363709981,0.0002511623818065578,0.1107480858544306
22,remote_vpn,No Access,0.8196469374043125,0.31453822266589565,0.9034813691386215,0.3602062410758047,0.9069923688547958,0.32525553625829967,0.8782542080781937,0.9225958616789823,0.33764573113404656,0.9824893019688613,0.3257901534599074,0.9171269733504464,0.33656411540604597,0.9402679232197156,0.9067763176878872,0.33188284160523956,0.9402076443577245,0.3342155046066841,0.9766478913398565,0.3339016537880763,0.9412798193956857,0.8521507047691789,0.3387826702525281,0.9197562908342632,0.3289261716630795,0.8918177508583379,0.33229115808439225,0.8875689600593595,0.1002588437228037,0.024173034085185757,0.025222470612830786,0.025533774868865846,0.02532956415592132,0.9994273750143604,0.0003436992804093035,0.00022892570522936584,0.10021290891710904
23,remote_vpn,No Access,0.8973084108537037,0.3092508034195078,0.9090712885934746,0.3634948977048688,0.8972869001480008,0.3272542988756235,0.9015771174235236,0.9015958155847327,0.33563821989508374,0.9204173080741695,0.3300199542498499,0.8878677353505302,0.3343418258550662,0.9032174122640223,0.9098423320195984,0.3326697460520057,0.9482437024599328,0.33393590519666516,0.967572497452962,0.333394348751329,0.9419128393263466,0.8976245112133259,0.3367185282574569,0.8877474767620157,0.32987540126802034,0.8827598389241943,0.3334060704745227,0.8894103485335509,0.09071795328941247,0.021810715306044157,0.022838099650937242,0.02313859717823736,0.02293054115419371,0.9994687910577243,0.00032062099290332464,0.00021058794937156566,0.09067931515527738
24,remote_vpn,No Access,0.8390028255413304,0.2971695077266025,0.8723701481129998,0.35348255079435337,0.8796793369042484,0.34934794147904424,0.8650078473483266,0.9268364494522505,0.3332246698401945,0.9379308494207045,0.33225561452179686,0.8888256091842868,0.3345197156380086,0.9178072506539188,0.9228235087845934,0.3331847460119619,0.9389400179404354,0.33310890726400355,0.9643237770542249,0.3337063467240345,0.9420409644507323,0.868588010964963,0.33712553153504676,0.9135212177559591,0.32952130238539423,0.8691882990711047,0.33335316607955906,0.8835945677278265,0.0820849986238988,0.01998572185721367,0.02058187630007045,0.020850450922481903,0.02066694954413278,0.9995030895962506,0.000301520739757095,0.0001953896639915742,0.08205222901424075
25,remote_vpn,No Access,0.8687195449649031,0.2969980278831273,0.8917613152065553,0.35951644493208845,0.8664825430860831,0.34348552718478426,0.876235062517464,0.9261741385982335,0.33204499284444505,0.9559500184922299,0.33258859321275447,0.8970670703406208,0.3353664139428006,0.9263157235019059,0.907958879648664,0.33315572690240297,0.9508006732570113,0.33308405204634406,0.961094497743852,0.3337602210512531,0.9399633535018104,0.8970441296116127,0.3358888474359559,0.8749709770731612,0.33037976501226796,0.903707189810605,0.33373138755177606,0.8919752789884299,0.07427357821433388,0.018136105205927577,0.018586406330389618,0.018873109842631717,0.01867795683538497,0.9995326344901033,0.0002848542996590176,0.00018251121023682426,0.07424564318590414
26,remote_vpn,No Access,0.7667155876397129,0.29255817719828786,0.8556924127160257,0.3626761732867831,0.9585263058452083,0.344765649514929,0.8651151089156401,0.88174788291732,0.334928272997549,0.9468195969818627,0.33458594780237655,0.9406572291420565,0.3304857792000744,0.9229886652319792,0.9072343566456182,0.33348234013886174,0.9504833085468276,0.33312189637355916,0.9603238815478455,0.3333957634875792,0.939341352207089,0.8606042801354625,0.3358536969465495,0.9099868914085041,0.33182868386580405,0.8951929728166759,0.33231761918764646,0.8884852790426866,0.06720551273974976,0.016369777724748066,0.016874148870820373,0.01706656892515385,0.016895017219027468,0.9995575568760147,0.0002707890162251815,0.0001716541077595446,0.06718154617390708
27,remote_vpn,No Access,0.7559892253275245,0.290457196903747,0.9601988676531916,0.3536866513748966,0.8740120932176977,0.3558561517213564,0.8702146134826702,0.9308576863694372,0.3348186944800635,0.9491472424215944,0.3350282322340879,0.9181504404639383,0.3301530732858486,0.9327898677132382,0.9107188856555926,0.33348237136711245,0.9382635997435801,0.3326472065273822,0.9682276708264403,0.3338704221055053,0.9390820402313227,0.8826375502194493,0.3357992531858828,0.8729023474859219,0.3312508649480721,0.8833123523633325,0.3329498818660452,0.8796374311876125,0.06081006262521797,0.014901552602567855,0.01522323441285605,0.015410688995694732,0.01527458661409934,0.9995790121267033,0.00025860523803187543,0.0001623826352644686,0.06078939957538818
28,remote_vpn,No Access,0.7606322124517993,0.29584949901541974,0.9711139575289541,0.3539520387664042,1.0,0.35019846221817613,0.918958886348916,0.8793466551021053,0.33565465175365194,0.9768429725004719,0.3340595382646977,0.8751945004767572,0.33028580998165036,0.91054483212111,0.8983045826603663,0.3336747457492612,0.9320686252366212,0.3320855078449186,0.963827457731183,0.33423974640582016,0.9314174810336493,0.8613840966800815,0.33447079055257695,0.908716442110823,0.33014686923650804,0.9052241241234651,0.335382340210915,0.8917138933365345,0.05502322005640723,0.013323188391885912,0.013811656998146795,0.013950129263968873,0.013938245402405645,0.9995978445010612,0.00024778658834769077,0.00015436891059061875,0.05500533910316087
29,remote_vpn,No Access,0.9279346806284465,0.2973081078767204,0.8711650916742257,0.35778556655924165,0.9814673281765061,0.344906325564038,0.9260870898446413,0.8927193472564449,0.33444641461477354,0.9695073140321548,0.33136619887029195,0.9055325304294665,0.33418738651493457,0.9224462881234194,0.9138985176359905,0.33325690132026975,0.9495696487836666,0.3326888420940434,0.9675117115320064,0.3340542565856868,0.9436756205838135,0.8494214743049475,0.33552962886737125,0.884323594575911,0.3298797697670966,0.8643492835240256,0.3345906013655322,0.8659296823679978,0.05,0.012065574607058205,0.012617105894143547,0.01269126912667226,0.01262605037212599,0.999614267917397,0.00023830702510679587,0.00014742505749576473,0.04998439902230725
0,public_wifi,Limited Access,0.5035622699365888,0.3333333333333333,0.41794180151869054,0.3333333333333333,0.4076101556474274,0.3333333333333333,0.44303807570090226,0.6741477113998873,0.3333333333333333,0.7241204922435993,0.3333333333333333,0.7037238717091147,0.3333333333333333,0.7006640251175337,0.6947145075927299,0.3333333333333333,0.750289970973588,0.3333333333333333,0.7575872310007936,0.3333333333333333,0.7341972365223705,0.644634289162469,0.3333333333333333,0.7625384447259699,0.3333333333333333,0.737649871280132,0.3333333333333333,0.7149408683895236,0.9048374180359595,0.22620935450898988,0.22620935450898988,0.22620935450898988,0.22620935450898988,0.4034364497082962,0.19250049805805378,0.40406305223365024,0.5478500799490615
1,public_wifi,Limited Access,0.27432474172615173,0.21116414581756993,0.39006540985909194,0.4792692976918706,0.25552176352852524,0.30956655649055964,0.32397491724420757,0.6602824882131508,0.38205035685820105,0.5980273035689307,0.2746976888106097,0.6349107330515368,0.3432519543311893,0.6344722283308695,0.7273029180317316,0.34726778862433566,0.8382216831978543,0.2987412150219723,0.7743839706205136,0.353990996353692,0.7771051934214793,0.621950327552642,0.33244907629331705,0.7888060777946884,0.3310157911635684,0.742409362855536,0.3365351325431145,0.7177209131408789,0.8187307530779818,0.16812971653084924,0.2052348725800392,0.21769511557434612,0.22767104839274727,0.5565661560390078,0.2335493435737406,0.2098845003872517,0.5415972756022597
2,public_wifi,Limited Access,0.336955833089583,0.2919699102940268,0.559566635598214,0.3644885768779965,0.22344825301558097,0.34354151282797674,0.37910036191755725,0.6436019372841346,0.4172426501000451,0.606841577293223,0.3185247166189139,0.5156455988225619,0.26423263328104096,0.5980826137785187,0.7843155290022116,0.333903839894952,0.7034230841050071,0.2893499251686011,0.7778117989738484,0.37674623493644693,0.7584590503232713,0.6367429466398268,0.3397434169813196,0.723937698072082,0.32003210598591664,0.7222349912759768,0.3402244770327638,0.6937345527484058,0.7408182206817179,0.16572694797323445,0.17364347778279762,0.1988187367883135,0.20262905813737228,0.6378207804355034,0.23900471472212084,0.12317450484237591,0.5181342144313946
3,public_wifi,Limited Access,0.0,0.2431799677449307,0.12753421544150326,0.3038655402540549,0.08641432061968371,0.45295449200101445,0.07789500797391105,0.6077430109671865,0.4305577416812426,0.5280630386959844,0.3056544031259787,0.4958876693594092,0.26378785519277875,0.5538823959469665,0.7966422504625821,0.32115666152100747,0.7526812978093198,0.3046669804083023,0.7771758119201742,0.37417635807069016,0.7759649186834352,0.5838074270223413,0.33922655281116976,0.7383725727529569,0.33728543366385677,0.6609016068230574,0.3234880135249734,0.66087904230748,0.6703200460356393,0.07570122175229743,0.1710301447467268,0.21397922873511765,0.20960945080149745,0.6893546813649789,0.23286088480600098,0.07778443382902056,0.48815849438001874
4,public_wifi,Limited Access,0.0,0.20519298498420543,0.36270495347699566,0.33922580580555506,0.34103475323994453,0.45558120921023953,0.2784079053766698,0.628375303071857,0.4203751234379327,0.5675897315649384,0.30973381738824424,0.6468400500873704,0.26989105917382306,0.6145314260962866,0.7981643135804698,0.3303469114332032,0.8151576236484,0.3139150850278754,0.698797505265081,0.35573800353892143,0.7681502199471981,0.5799210685964721,0.3395524982201192,0.7074346286235319,0.33621438698455874,0.7642944828172397,0.324233114795322,0.6825729283914364,0.6065306597126334,0.07603939818132933,0.15688381127854506,0.1885825459666454,0.1850249042861136,0.736268390721042,0.21225170104593682,0.05147990823302129,0.46218142410085267
5,public_wifi,No Access,0.2534364567332222,0.2269902914067018,0.1855626795335651,0.3101722569865279,0.185008709419069,0.4628374516067704,0.20071296988292914,0.7324449964038551,0.3878900610060934,0.5487355949608177,0.3198254376971854,0.6000223725444336,0.2922845012967212,0.6349849761030935,0.8216414721505376,0.33164607279097424,0.7990509680120408,0.32916089487447325,0.8401115957261135,0.3391930323345524,0.8204704988158378,0.6065121123925397,0.34420092740808267,0.682910049682,0.3256505358134126,0.7415964071323422,0.33014853677850475,0.675989023855994,0.5488116360940264,0.07199750861872667,0.14583003540886305,0.16350479414743904,0.16747929791899763,0.7730431894356261,0.19134183648644904,0.03561497407792502,0.4340280536620865
6,public_wifi,No Access,0.6650303226884325,0.17627805928225268,0.662570949665086,0.2647149068599776,0.2347634889310915,0.5590070338577697,0.42385710348155814,0.6513282035907337,0.38152970089269544,0.5911024117380272,0.3217744640597739,0.592092835792207,0.29669583504753066,0.6143741947814221,0.7727363416307634,0.3417364078189665,0.6864402371846926,0.31310729709723145,0.8013795468874285,0.3451562950838021,0.7556027842233493,0.6323853443510109,0.35637785536047784,0.7760005130701088,0.33470765610020914,0.8306792294793302,0.30891448853931314,0.7417102949583043,0.4965853037914095,0.06426210940986536,0.13520595156917095,0.14900313335284865,0.1481141094595245,0.8057103541594122,0.1689041262527329,0.025385519587855288,0.40640695896635476
7,public_wifi,No Access,0.09563019735293435,0.20149242742550566,0.424328672782769,0.3204750306576399,0.0,0.4780325419168544,0.15525550501879645,0.5767337609940838,0.3732523439468239,0.519173014927491,0.324864476953188,0.5200819942957013,0.3018831790999881,0.5409321038975863,0.7791730495768334,0.3412403854031015,0.7725858108627554,0.31551753707680624,0.7949339124183294,0.3432420775200922,0.7825044515468548,0.7139288531259398,0.33197037166882815,0.7408510722235083,0.3459938990465597,0.7371815244943338,0.3220357292846122,0.7307319676644295,0.44932896411722156,0.05755488139728837,0.1189169850558752,0.13741838049511543,0.13543871716894254,0.8250018535276857,0.1560101377554906,0.018988008716823934,0.37496315938407243
8,public_wifi,No Access,0.20561245224656383,0.20590358626614194,0.49445021221767604,0.3159547251960103,0.2130800911203582,0.47814168853784783,0.3004426967849747,0.5076486990291532,0.3353150268629364,0.5725186327821847,0.3434897812285746,0.6002570679766808,0.3211951919084891,0.5596762212187274,0.7922616346451556,0.36149646264039925,0.7296746818637558,0.33462146684139177,0.9289035905300597,0.303882070518209,0.8128417371742731,0.6118768854380534,0.34018220363397245,0.6708371817349043,0.33919592731990994,0.8060223351723118,0.32062186904611756,0.6941232547761174,0.40656965974059917,0.05534598021812438,0.10660462174609683,0.12216764562292158,0.12245141215345638,0.8427820031959269,0.14266524315538148,0.014552753648692018,0.34560794632448727
