Step,Scenario,Decision,Network_Param_Anomalies_Score,Network_Param_Anomalies_Weight,Network_Param_ProtocolScore_Score,Network_Param_ProtocolScore_Weight,Network_Param_NodeReputation_Score,Network_Param_NodeReputation_Weight,Network_Score,Data_Param_Integrity_Score,Data_Param_Integrity_Weight,Data_Param_Freshness_Score,Data_Param_Freshness_Weight,Data_Param_Authenticity_Score,Data_Param_Authenticity_Weight,Data_Score,Device_Param_Identity_Score,Device_Param_Identity_Weight,Device_Param_Reputation_Score,Device_Param_Reputation_Weight,Device_Param_Compliance_Score,Device_Param_Compliance_Weight,Device_Score,App_Param_VulnerabilityScore_Score,App_Param_VulnerabilityScore_Weight,App_Param_Consistency_Score,App_Param_Consistency_Weight,App_Param_AccessCompliance_Score,App_Param_AccessCompliance_Weight,App_Score,Decay_Factor,Network_Weight,Data_Weight,Device_Weight,App_Weight,Belief_Safe,Belief_Unsafe,Uncertainty,Trust_Score
10,corporate_office,No Access,0.9933428702303596,0.3343702493982148,0.9389415002856469,0.3318028192568335,0.9532966229493773,0.3338269313449516,0.9619238264695785,0.9000202807487457,0.33216787603550285,0.9186422318596453,0.3274785453974126,0.881603134941181,0.34035357856708454,0.8998502287284085,0.9329421283139367,0.3330971177588328,0.9394386452431234,0.3326476035347409,0.9322085225492972,0.3342552787064264,0.9348579675024333,0.8554343514314586,0.33240349765929644,0.9455816896593795,0.3352987018171343,0.864213614998529,0.3322978005235692,0.8885779668851048,0.3328710836980796,0.08367989889404223,0.08245280725730487,0.08367174502958676,0.08306663251714574,0.9973630674195945,0.0010795202100159923,0.0015574123703890885,0.3322525338641494
11,corporate_office,No Access,0.9865310506074075,0.3340356779136078,0.9436338637346393,0.3320084628477757,0.9516561693862864,0.3339558592386166,0.9606421506092417,0.9475462143445402,0.33061762761099933,0.9514886182182947,0.328626368678741,0.8853441950710462,0.3407560037102596,0.9276460807030928,0.9395605465216267,0.33370919765343005,0.9401638823148097,0.3331301066959239,0.9152107107345235,0.3331606956506461,0.9316491276089731,0.9055521270948823,0.3315279910560274,0.9276073590886051,0.3370088239955638,0.8547869495145589,0.33146318494840865,0.8961581474467905,0.301194211912202,0.07573927751363817,0.07456520056969637,0.07569549672196274,0.07519423710690473,0.9979839309890878,0.0008524483859457601,0.0011636206249658887,0.3007622214938504
12,corporate_office,No Access,1.0,0.33311152139876277,0.9513059039076427,0.3323921229986527,0.9457574144374301,0.3344963556025845,0.96567051883322,0.9439091614589209,0.3307905469238548,0.9272004214269469,0.32894091029010303,0.9195824823668125,0.34026854278604207,0.9301353696575072,0.9497422530826535,0.3340408543365053,0.9436851620635688,0.332935572024221,0.9325364711233668,0.3330235736392736,0.9419957010240719,0.8881270548926522,0.3307933230998687,0.9410801728555305,0.33750934919472686,0.8638546111419869,0.33169732770540444,0.8979481225451594,0.2725317930340126,0.0685468319547171,0.06741208492128417,0.0685147388480589,0.0680581373099524,0.9984217319228241,0.000684695898527042,0.000893572178648605,0.27222342821907775
13,corporate_office,No Access,0.9936952050063292,0.3326432136468118,0.9498600041655573,0.333366170217137,0.948679726917447,0.33399061613605113,0.9640472847187773,0.9196372039138454,0.33350568533202385,0.897253130768231,0.32637570314671593,0.87606984660034,0.34011861152126016,0.8975135172245379,0.9305316130299249,0.3336686710991984,0.9250312160496761,0.333249179765463,0.9435221241663907,0.33308214913533857,0.9330255176155731,0.9212445803614819,0.32888009998974,0.9496979432120245,0.3387359870706317,0.878708380041746,0.33238391293962827,0.9167444096082816,0.2465969639416065,0.06217057225736657,0.06086808528456305,0.0620736121594924,0.06148469424018446,0.998730556020597,0.0005641499400275827,0.0007052940393752483,0.24637088459478979
14,corporate_office,No Access,1.0,0.3321566983341151,0.9631616781794655,0.33343905728403145,0.9559281128035648,0.3344042443818535,0.9729788385638292,0.9651857178775233,0.3310032244685762,0.9592469031204841,0.3272984674012397,0.916729444230151,0.34169830813018404,0.9466845261857642,0.9372821545478175,0.3335378156409071,0.9166122775165255,0.332900508503148,0.9405729682582284,0.33356167585594493,0.9314988313095773,0.8833362503123071,0.3279970321228038,0.9286842041687885,0.33676256138363525,0.8504522175882734,0.335240406493561,0.88758368690897,0.22313016014842982,0.05627971947364474,0.05475209842655183,0.056197351327713196,0.05590099092052006,0.9989601453492929,0.00047094683036642376,0.0005689078203404696,0.2229616074602176
15,corporate_office,No Access,0.9818959823722222,0.33239769129152963,0.9508916793379042,0.33401245747616765,0.9284933426707299,0.3335898512323027,0.9537255802899607,0.9444497559956153,0.33277470521383473,0.893111306547714,0.3260590020370683,0.8724093681116699,0.34116629274909704,0.9031326403399296,0.9366536662866555,0.3338540267447704,0.9230330504209509,0.3327407612489988,0.9251266484799642,0.3334052120062309,0.9282783643791812,0.9115766428927302,0.32760639178211554,0.9710352109240625,0.3354402537436134,0.8471049811141804,0.336953354474271,0.9097974973355791,0.20189651799465538,0.05095076947942769,0.04947937834076378,0.0508902930972894,0.05057607707717449,0.9991275803136417,0.0004027592543456888,0.00046966043201257524,0.20176779090068125
16,corporate_office,No Access,0.9915595694783492,0.33288710969409874,0.9446781751697696,0.33420763019602096,0.9370652550509535,0.3329052601098802,0.9577500058672317,0.9049893720076619,0.33206495396020874,0.8791976850585219,0.32764835925310415,0.8505234829885908,0.34028668678668705,0.8780047511792154,0.9589575332413435,0.33375416774770966,0.9546485318054895,0.3321221158592703,0.9318095005828726,0.33412371639302,0.9484556170026197,0.8804348833994157,0.3289311182476922,0.9544474903766216,0.3353846256976336,0.8828692098783112,0.33568425605467417,0.9060747389604342,0.18268352405273466,0.0461697622404473,0.044598081635738925,0.04606737551831578,0.04584830465823265,0.9992551759793479,0.0003497091360683089,0.0003951148845836583,0.1825835474656035
17,corporate_office,No Access,0.9933309424838975,0.33319266673029496,0.9436441280757678,0.3338324849896153,0.942788782202661,0.33297484828008966,0.9599146016074211,0.9449989902739321,0.33462619790264175,0.9462661371232681,0.32799510285043376,0.8645373577167171,0.33737869924692443,0.9182685673036695,0.9239192588767687,0.33409451523171,0.9245984971323477,0.3319820478472984,0.9307040495708786,0.33392343692099163,0.9264103544111988,0.8492783767958028,0.32649930331348986,0.9168050039158742,0.33540777660598686,0.8632618031114653,0.33809292008052333,0.8766550300956407,0.16529888822158656,0.04181102749732226,0.04039203537607266,0.04173460559965274,0.04136121974853891,0.9993537141648964,0.00030810494714029194,0.00033818088796344625,0.16522000835396963
18,corporate_office,No Access,0.9742203921168073,0.3332590501602871,0.9430053122194679,0.3338324434531017,0.9315456963175641,0.3329085063866111,0.9495930164830655,0.9413230333576238,0.3344140677592165,0.9060742406278175,0.3292544521220969,0.9011945044400824,0.3363314801186865,0.9162207238935839,0.9552231064505781,0.333254373827825,0.9394433340218021,0.3321971306209294,0.9324384150243128,0.3345484955512456,0.9423585270896311,0.9041203919824479,0.32722749726386374,0.9698103776138738,0.33385989774808017,0.8700115329266694,0.338912604988056,0.914491721592664,0.14956861922263506,0.037795355351889076,0.036613679152721706,0.0377739177992986,0.03738566691872567,0.9994332416975021,0.0002733575967780672,0.0002934007057197041,0.14950579173511422
19,corporate_office,No Access,0.9910053890021258,0.33356036433061487,0.9342270787193026,0.3335347818665899,0.9419110085311357,0.3329048538027953,0.955724090113957,0.9555108596808173,0.3364451143275567,0.935876897251621,0.32862205106511333,0.9028501170568786,0.33493283460733,0.9314208948772366,0.9528391111632445,0.3328618410048986,0.9443714524645991,0.3326395583925332,0.916468827268302,0.3344986006025683,0.9378566238467321,0.9077037276408332,0.3270179679586562,0.9686827031010982,0.33301506321746815,0.8598417927417318,0.3399669688238756,0.9117391680789766,0.1353352832366127,0.03421414377398528,0.03311644676334835,0.03419954554018026,0.033805147159098825,0.9994971039850994,0.0002449384990785445,0.0002579575158221381,0.13528467903873095
20,corporate_office,No Access,0.9817790311273307,0.3334629754490969,0.947399463719998,0.3338243265996521,0.9282367320825671,0.3327126979512509,0.9524880924190944,0.9021665415206434,0.3371295322804823,0.9076166875251156,0.32827838734477843,0.9025329169365228,0.3345920803747393,0.9040782929743822,0.9450785477783217,0.3333075222854895,0.9416107742458306,0.33274065918995266,0.9455882281405128,0.33395181852455785,0.9440948872110191,0.8750396542903643,0.3295384668852606,0.9505742061769632,0.3322605950063753,0.8450772393305913,0.33820093810836405,0.8900034925963582,0.12245642825298195,0.030941558118513405,0.02999515957279211,0.030923800207800962,0.030595910353875475,0.9995473066879949,0.00022273439047600178,0.0002299589215293274,0.12241507302098747
21,corporate_office,No Access,0.9844456264873467,0.334025255226639,0.9514380469717898,0.33444183110415343,0.9672655872993937,0.33153291366920756,0.9677107627049146,0.9121395116738322,0.33574795611475766,0.9004079633517235,0.3307110601404624,0.907792249374801,0.33354098374478,0.9068097687473231,0.9415900009262917,0.33305214658815513,0.9399787256268859,0.3324580827383222,0.9264131710750619,0.33448977067352265,0.9359778250929986,0.9060164434751412,0.3306786529175438,0.97434133379421,0.33320944761869875,0.8964701096547019,0.3361118994637574,0.9255743060436633,0.11080315836233391,0.028008639729810523,0.027201789602572635,0.028017726733240128,0.027575002296710633,0.9995893898617572,0.00020358389928236417,0.0002070262389606281,0.11076913104273137
22,corporate_office,No Access,0.9804412923229102,0.3342011262221251,0.9439988260588564,0.3343598371266805,0.9462288290218599,0.3314390366511944,0.9569170493604022,0.9287920994083295,0.3359150176120577,0.9434093465577842,0.32858582776809253,0.8730647091805609,0.33549915461984975,0.914898627352037,0.9526243310052718,0.3335080364142266,0.9520113492069119,0.3323995581205139,0.9508649079611202,0.3340924054652595,0.9518327662493095,0.9107771470603024,0.3301491100580833,0.9433027177430332,0.33364040083186547,0.8741744763982812,0.33621048911005136,0.9093227896941618,0.1002588437228037,0.02534161157965331,0.024677042218465055,0.025295316828010162,0.024944873096675178,0.9996239815365076,0.00018772479371637152,0.00018829366977646256,0.10023058359924159
23,corporate_office,No Access,0.9869040626893126,0.334362985293578,0.9404560487625054,0.33426784328299514,0.9504691165186768,0.3313691714234268,0.9593045673257996,0.9153503836295338,0.33583474071827807,0.9120053712504234,0.33007511565841907,0.8607802000510455,0.3340901436233029,0.896014917812333,0.9443769235684154,0.33390324805811483,0.9529786246359774,0.3319132954809673,0.9332077651522526,0.3341834564609179,0.9434993945512193,0.8720422512532993,0.3316266877029498,0.9410798426384753,0.33343781150767116,0.8395643251262035,0.33493550078937906,0.8841839841845539,0.09071795328941247,0.02294660273536204,0.02232923375211177,0.022899712319420354,0.022542404482518305,0.9996519402446334,0.00017503743402453735,0.00017302232134219775,0.09069422613621597
24,corporate_office,No Access,0.980270698658079,0.33440803617601345,0.9538087075957543,0.3345020181801668,0.9522659069690557,0.33108994564381977,0.9621470042845806,0.9161200872125199,0.33543223989195065,0.9220928020308639,0.33169761111880697,0.8970667563264187,0.33287014898924233,0.9117589373588606,0.9413775191872442,0.33338349665625994,0.944362637393175,0.33303057261279134,0.9387457785991301,0.3335859307309488,0.9414937431791539,0.9203184615558768,0.33119078960531095,0.9154234773844038,0.33286622308969027,0.8418258661610579,0.3359429873049987,0.8923200496843766,0.0820849986238988,0.020718108080861723,0.02038726073359776,0.020645859271182065,0.020333770538257256,0.9996757443384321,0.00016404680000368677,0.0001602088615643149,0.08206495747045572
25,corporate_office,No Access,0.9869191542640519,0.33459430006147634,0.9548855757674607,0.3344785998668221,0.9631692708941231,0.3309271000717016,0.9683451277491366,0.892622998504944,0.3342613645503897,0.94363951039761,0.3319513129156079,0.8770556020970551,0.33378732253400234,0.9043617970422744,0.9453309136158581,0.33324036182522637,0.9304489164615485,0.3333684919431278,0.9364463996593688,0.3333911462316458,0.937407706375759,0.8877548226887891,0.33243551395408605,0.9848236502112286,0.33069868917530176,0.8594232560000322,0.3368657968706122,0.9103114209210423,0.07427357821433388,0.01872851496201951,0.01844631472145802,0.018704257235837317,0.01839449129501903,0.999696001570635,0.0001545879701357879,0.00014941045922900464,0.07425654778792819
26,corporate_office,No Access,0.9891161029270473,0.33498592095119795,0.9648503297434685,0.3337090574460621,0.9384747700604913,0.33130502160273995,0.9642406667504095,0.8929174071665329,0.33033694044614537,0.9193992693001951,0.33549486186601046,0.8660887632623805,0.33416819768784417,0.8928366562651611,0.9332521263559664,0.3336204918243317,0.9529751243467302,0.3336615303786423,0.9515747308873332,0.33271797779702594,0.9459291919768704,0.9133249799816593,0.3318975586744421,0.9741248700408275,0.3295665732578406,0.8632026501304391,0.3385358680677173,0.9163943849571535,0.06720551273974976,0.016920483161381124,0.016784043789467743,0.01690766981409795,0.01659331597480294,0.9997132116043784,0.00014650884492262742,0.00014027955069850773,0.06719095275814
27,corporate_office,No Access,0.9833996202584723,0.33541412633730694,0.9397816529151621,0.3337195410512263,0.9318404348254317,0.33086633261146675,0.9517842536184108,0.9380506445411468,0.33034501634882474,0.9436620634085621,0.33489783883621266,0.8858945436198665,0.33475714481496255,0.9224702691635601,0.9532440908702463,0.3340413023494307,0.9422020665242778,0.3339678261068933,0.9386594237283036,0.331990871543676,0.9447144336479758,0.87446470730346,0.33439690811464823,0.9440322661436557,0.3308565702121096,0.8772285998963828,0.33474652167324215,0.8984067946511156,0.06081006262521797,0.015271956175187316,0.015143913843906395,0.01530244444080291,0.015091748165321358,0.9997279135293696,0.00013957631653624785,0.00013251015409376787,0.06079754600528392
28,corporate_office,No Access,0.9975755542916015,0.3351482115537252,0.9559198298286565,0.3334693217706203,0.9436186454158365,0.3313824666756545,0.9658042745496349,0.9145766982872877,0.3310900514775485,0.9400434939488553,0.33441931058280716,0.8884108885306611,0.33449063793964434,0.914341068137481,0.9553730621973444,0.33434503103242347,0.9255222392617835,0.33327716702579746,0.938154249212671,0.332377801941779,0.9397013132840996,0.8646456497818396,0.3324445682127598,0.9673363368518254,0.331839735494125,0.8588039373296663,0.33571569629311515,0.896761345653428,0.05502322005640723,0.013823205546985913,0.013701423787277602,0.013841141967176316,0.013657448754967397,0.9997405518999882,0.0001335902434053085,0.00012585785660612636,0.055012406938777
29,corporate_office,No Access,0.9874476259571994,0.33507843479925026,0.9567856073862796,0.33396643981798974,0.957819766389694,0.33095512538276006,0.9674020487994498,0.9355425488273992,0.33359193045417124,0.919657442508632,0.3332705705545336,0.9030162135174402,0.3331374989912952,0.9194127683847123,0.9408301918472505,0.33404816500684503,0.956859386920582,0.33230247421061515,0.9397311813192716,0.33364936078253987,0.9457900488695696,0.8877167735143443,0.3337738224844166,0.9350536595102439,0.3318549476753598,0.8877803371110494,0.33437122984022355,0.9034470071776315,0.05,0.01254538411404921,0.012484141239766045,0.012564859440617422,0.01240561520556733,0.9997516407323441,0.00012828159367549765,0.00012007767397992364,0.04999058397846671
0,remote_vpn,Limited Access,0.83914395083069,0.3333333333333333,0.8377981311547505,0.3333333333333333,0.9180088315487882,0.3333333333333333,0.8649836378447429,0.9207514923302769,0.3333333333333333,0.8516415189184385,0.3333333333333333,0.904667317786527,0.3333333333333333,0.8923534430117475,0.9890995803937516,0.3333333333333333,0.909758738811068,0.3333333333333333,0.9696745111128533,0.3333333333333333,0.9561776101058909,0.9513523755698448,0.3333333333333333,0.9541105046628746,0.3333333333333333,0.8857176869958023,0.3333333333333333,0.9303935224095072,0.9048374180359595,0.22620935450898988,0.22620935450898988,0.22620935450898988,0.22620935450898988,0.5864164540988452,0.04031816514322978,0.37326538075792526,0.6994837919042071
1,remote_vpn,Limited Access,0.8422908126327934,0.3482473826052347,0.788851106338894,0.3286490693359294,0.8621208809449635,0.32310354805883595,0.8311350683236292,0.9770511531823207,0.32139092685591764,0.8753977592142363,0.3420326307634253,0.8697110383823307,0.3365764423806571,0.9061542214532741,1.0,0.3335306125609624,0.9005401035472828,0.333812147224734,0.9846461104662396,0.33265724021430365,0.9616914958835128,0.9143156437179343,0.3290325229840479,0.973715427661411,0.33707711616399194,0.9134628497517675,0.33389036085196017,0.9340532119052698,0.8187307530779818,0.20067278675376396,0.20544246385133585,0.2062639100597391,0.20635159241314294,0.8031531766542074,0.03486988447296156,0.16197693887283138,0.7238739557313824
2,remote_vpn,Limited Access,0.8909437677367358,0.35095930554042726,0.9046255128192475,0.3025633296629716,0.9183907599951342,0.3464773647966012,0.9045931236337832,0.9524331040905091,0.32880398248648085,0.8990430217201344,0.3337660081670217,0.8710092401752545,0.3374300093464975,0.9071384542600883,0.9936232223430278,0.33468586130963784,0.9041649769192275,0.33487350890412193,0.999546477721726,0.33044062978624017,0.9656233100352754,0.9037103715139061,0.33549311594256576,0.9116619718620529,0.3275180454693776,0.8665513935491351,0.3369888385880566,0.8937925032908175,0.7408182206817179,0.17517946299589293,0.1901004166292348,0.19068028913960014,0.18485805191699,0.8995995160843783,0.023638823215021473,0.07676166070060064,0.6948729312801599
3,remote_vpn,Limited Access,0.736147248296658,0.32269397685048085,0.8368783270189547,0.36361535849140614,0.7722754936469822,0.3136906646581129,0.7841077088943664,0.9228904006625008,0.3283143322428162,0.8513807529139248,0.3329979506988639,0.8915351237240059,0.33868771705831996,0.8884581873429971,0.9837935267476522,0.33398880058838176,0.898176317561642,0.33453540740975213,0.9846657836811845,0.33147579200186617,0.955440670849196,0.9306172130216522,0.3392271421401003,0.9037289506972253,0.3228800298199825,0.9099894759986056,0.3378928280399171,0.9149655656817528,0.6703200460356393,0.1473595534360454,0.17507067995148196,0.17595425225605363,0.1719355603920583,0.9429762723972374,0.01705868583971169,0.03996504176305149,0.6454905826410442
4,remote_vpn,Limited Access,0.8079266315203946,0.32958445533702885,0.7809044365214702,0.34744066414564523,0.8771513634334712,0.3229748805173259,0.8208958716617649,0.8789088005963831,0.3162133966391919,0.8677278743483404,0.34016843222929716,0.8691210904207656,0.34361817113151094,0.8717421673736041,0.9963677474385481,0.33380432310437336,0.9066326544646081,0.33429687686999526,0.9860558233567642,0.3318988000256313,0.9629470708830217,0.9280989380805373,0.338389600807534,0.9457684464167083,0.3247030765652204,0.8845541190821179,0.33690732262724565,0.9191657134156415,0.6065306597126334,0.13607944314701537,0.1561831457941654,0.15857797903496515,0.15569009173648748,0.9659695621783585,0.011860093040155563,0.022170344781486384,0.5926136527335492
5,remote_vpn,Limited Access,0.8079358893960262,0.34487242665190726,0.9323455381435432,0.3214872135222508,0.9101597504824372,0.33364035982584195,0.8820380065028044,0.9273885007975717,0.3232664236569936,0.8375018025714529,0.33924974100931105,0.8364048410538311,0.33748383533369525,0.8661889472611651,0.9871783053609089,0.33403421694014895,0.8898710219048864,0.3336751871033591,0.9770101852186119,0.3322905959564921,0.9513305086453601,0.9104238766669852,0.33816386873906673,0.9080040234339601,0.32389180915148263,0.8892303218417563,0.3379443221094507,0.9024778645069582,0.5488116360940264,0.12377096061555913,0.14048542979251,0.14353660478184802,0.1410186409041093,0.9787331534402158,0.008246906539281899,0.013019940020502552,0.5407128905312397
6,remote_vpn,Limited Access,0.6995656410590865,0.3188734932817282,0.9234290668617682,0.32650132925319564,0.8531616583286692,0.3546251774650762,0.8271263620369909,0.9406212124026105,0.32455714214538517,0.8736586500007836,0.3384378935034091,0.8650124901300827,0.33700496435120575,0.8924780290856522,1.0,0.33374926680816297,0.9014294369244499,0.33372366138472787,0.9821705964916289,0.33252707180710916,0.9611759114449672,0.8887647832832217,0.33506299207132556,0.9242140629914813,0.32710619046185435,0.9125211119251175,0.33783081746682,0.9083860820483092,0.4965853037914095,0.113179867337878,0.1268921939526713,0.12926929713944985,0.12724394536141037,0.9860455028221081,0.0058793593626157575,0.008075137815276467,0.491660702953648
